ID_REF,GSM96454,GSM96455,GSM96456,GSM96457,GSM96458,GSM96459,GSM96461,GSM96462,GSM96463,GSM96464,GSM96466,GSM96467,GSM96468,GSM96469,GSM96470,GSM96471,GSM96472,GSM96473,GSM96474,GSM96475,GSM96476,GSM96477,GSM96478,GSM96479,GSM96480,GSM96481,GSM96482,GSM96483
118,0.137873,0.354262,0.488371,0.324781,0.329832,0.67055,0.459107,0.355056,0.297038,0.480044,0.09911,0.176584,0.394362,0.189949,0,0,0,0.127206,0.127445,0.030642,0.058116,0.308014,0.366651,0.171351,0.474597,0.141549,0,0.147553
119,0,0,0.042761,0.050384,0,0.118377,0.065749,0.033721,0,0.320765,0.166484,0,0.029077,0,0,0,0,0.21467,0,0,0,0,0,0,0,0.484443,0.015261,0
120,0,0,0.013043,0.006633,0,0,0,0.025402,0,0.152335,0,0,0,0,0,0,0.242098,0,0,0,0,0,0,0,0.21837,0,1.119449,0
121,0,0.234464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094408,0,0,0,0,0,0,0
122,0.147239,0,0.432751,0.465003,0.432572,0.553163,0.382633,0.235597,0.195249,0.860589,0.510698,0.252916,0.383145,0.167847,0,0,0.271529,0.159424,0.152179,0.361708,0,0.440453,0.000496,0.115865,0.508536,0,0,0.300329
123,0.093285,0.108787,0,0.151074,0,0.112648,0.109049,0.002328,0.014051,0.246403,0.020009,0,0.0648,0,0,0.160036,0.422576,0,0.682021,0.024123,0,0.009592,0.099404,0,0.07545,0.278177,0.219178,0.13442
124,0,0,0.024251,0,0,0,0,0.009485,0,0.298006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0.224518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362439,0
126,0,0,1.155165,0.978176,0.539958,1.121263,1.080249,0.129022,0.372901,1.218351,0.443206,0.422399,0.778618,0.466972,0,0,0,0,0.086189,0.499322,0,0,0,0,0.115659,0,0.028742,0
127,0,0,0.320173,0.222287,0,0.247971,0.291494,0.089206,0.042985,0.147566,0.053436,0,0.183076,0,0,0,0,0.29061,0,0.387927,0,0.056626,0,0,0.046805,0,0.447007,0
128,0,0,0.571017,0.709314,0.265282,0.486703,0.640774,0.299675,0.171569,0.609457,0.31755,0.129771,0.598108,0.132749,0,0,0,0.476464,0.779435,0.15366,0,0.00133,0.02854,0.051007,0.451766,0.167698,0.797462,0
129,1.219495,1.820707,3.121738,4.373434,2.072969,4.66898,3.424683,2.661694,1.860493,3.970232,1.860189,1.901203,3.09735,2.180041,0.95523,0.687283,1.761665,2.556268,1.389736,1.054445,0.402377,1.893093,1.260896,0.867329,1.526161,3.663273,0.941374,0.806892
130,22.280706,28.26398,52.032445,52.069191,30.028121,57.281999,41.748057,27.41122,19.404188,53.266439,28.010167,41.869537,44.972883,33.142683,19.269129,23.526887,17.208072,41.595639,24.173494,22.265879,8.957155,30.784895,26.6503,17.805864,23.234564,48.222334,13.213717,12.901256
131,0,0,0.491416,0.751063,0.404391,0.85471,0.469372,0,0.156232,0.859995,0.536646,0.088058,0.408526,0.237843,0.00239,0,0.007459,0.685997,0,0,0,0.108527,0,0.087624,0.42113,0.481161,0,0
132,0,0,0.364303,0.587803,0.17735,0.288992,0.312465,0.273522,0.088764,0.417212,0.154122,0,0.256372,0,0,0,0,0.217908,0,0.182219,0,0,0,0,0.11591,0,0.560797,0
133,0.289889,0,1.203249,0.999683,0.683795,1.003364,1.179312,0.450311,0.467295,1.03289,0.655101,0.460655,1.008713,0.4457,0.172588,0,0.305207,0.602256,0.343591,0.011031,0.126709,0.037223,0.055907,0.085441,0.576318,0,0.428929,0
134,0.242191,1.099662,2.005738,1.800228,1.180427,2.407918,1.598211,0.904862,0.56001,2.211052,1.08497,0.77003,1.697606,0.694193,0.267923,0.321258,0.855447,2.111551,0.610348,0.948361,0.01766,0.996027,0.787218,0.498693,0.997282,2.13293,1.21144,0.414143
135,1.5648,2.277236,3.461596,4.418741,2.828974,8.176788,3.990625,3.038202,1.511731,4.441937,1.829257,2.840436,4.224569,2.257702,0.77057,1.399197,0.562126,3.098108,1.190017,2.057429,0.787435,1.711321,2.335274,1.631317,2.545025,2.82245,2.297081,1.320028
136,0.508008,0,1.402052,1.251394,0.673002,1.551869,0.928919,0.509784,0.433039,1.748808,0.720725,0.404198,1.303169,0.604277,0.252924,0,0,1.101489,0.278808,0.191901,0.059908,0.189761,0.026443,0.019653,0.251148,0.602213,0.403671,0.261682
137,0.343404,0.003755,0.733456,0.739673,0.51239,1.189978,0.584044,0.749554,0.260401,1.345324,0.521264,0.418186,0.621637,0.561368,0,0,0.732725,1.071759,0.298203,0.559281,0.23755,0.427599,0.186896,0.047194,0.291341,0.1348,0.739068,0.066817
138,0.077289,0.907516,0.861892,0.854279,0.424778,1.189427,0.630302,0.657911,0.373897,1.255209,0.483031,0.436385,0.807686,0.352484,0.552958,0.251054,0,1.05837,0,0.439897,0.068159,0.45334,0.498994,0.362916,0.555018,0.467417,1.532881,0.27304
139,0,0,0.73342,0.521216,0.419086,0.755556,0.630213,0.204589,0.064882,0.888066,0.370142,0.157128,0.550488,0.146025,0,0,0.202375,0.414895,0.105561,0.141993,0,0.200981,0.015582,0.157983,0.257782,0.358751,2.805274,0.067709
140,0.851347,0.214891,1.589529,1.206045,0.960922,1.762205,1.400142,1.056103,0.538671,1.332995,0.903759,0.811073,1.203611,0.508864,0.055867,0.226489,0.840333,0.76001,0.107155,0.900976,0,0.701015,0.321595,0.617225,0.882999,0.876228,2.242992,0.348353
141,0.216644,1.829456,0.838061,0.879866,1.46666,2.564995,0.841245,0.98676,0.403238,1.390278,0.614974,0.493456,1.040734,0.736022,0.1945,0,0,0.812114,0,0.135882,0,0.823304,0.383213,0.372239,0.814695,0.441442,1.147484,0.246132
142,1.726753,5.208728,2.717475,2.217757,3.565812,6.383861,3.485389,2.74828,1.324351,4.079757,1.900324,2.921833,3.289416,2.278892,2.51937,3.631935,1.163891,4.764963,1.043424,2.572652,1.065501,3.22795,2.28116,2.131227,2.825381,4.931376,2.758851,2.367398
143,1.28333,0.716949,1.662564,1.502091,1.240748,2.068486,1.624749,0.679984,0.780367,2.104591,1.265988,1.153062,1.677872,1.104016,0.389634,0.502249,1.14402,1.461594,0.914219,1.234217,0.423784,0.91883,0.78132,0.375282,0.936653,0.623158,2.314017,0.62159
144,0.514218,2.429064,0.837304,0.911238,1.384676,2.870469,1.05597,0.81494,0.411541,1.755989,0.675774,0.835978,1.321485,0.763737,0.650368,1.665071,0.453313,1.70303,0,0.951461,0.341603,1.231359,1.358975,0.361953,1.340563,1.599993,2.959192,0.403076
145,0.116155,0.469967,0.442741,0.272597,0.437894,0.465738,0.383934,0.18368,0.116996,0.451199,0.223143,0,0.351462,0.058482,0,0.066528,0,0.257101,0.056313,0.017392,0.162878,0.182874,0.087549,0,0.10275,0,1.944679,0
146,0,0,0.236906,0.024743,0.090128,0.19954,0.253101,0.194021,0.009268,0.451632,0,0,0.149578,0.051859,0,0,0,0.201562,0.025498,0.102597,0,0,0,0.102642,0,0,1.277725,0.105769
147,0.868721,4.418983,2.875719,1.867156,1.668411,2.681406,1.956053,2.402018,0.801994,2.995327,1.358548,1.945959,2.201582,1.421975,2.089689,2.93598,2.615926,5.50833,3.53139,2.612804,1.808425,4.029438,3.933698,3.170897,3.472195,4.656805,3.803504,3.685905
148,0,0.652263,0.397279,0.359792,0.208904,0.539702,0.433486,0.347171,0.135441,0.789837,0.184314,0.022341,0.430541,0.185865,0.18287,0.433917,0.25773,0.702516,0.310377,0.228516,0,0.45749,0.715094,0.344648,0.931804,0.064338,1.585195,0.617056
149,1.662614,1.133041,2.126903,1.566009,0.832294,2.112958,1.877266,2.015077,0.651618,2.656073,1.12457,1.265064,2.244142,1.668332,0.673079,1.428187,2.236343,1.821956,3.85931,1.913833,0.581101,1.366073,1.668026,2.419279,3.783279,1.253953,3.18871,2.394168
150,0,0,0,0,0,0,0,0,0,0.339018,0,0,0,0,0,0,0,0,0,0,0,0,0.011188,0,0.25739,0,0.944949,0.116632
151,0.796519,2.830969,2.167082,1.778013,1.295868,2.287738,1.897867,0.667833,0.437415,2.076154,0.945142,1.79832,1.582982,1.030699,1.272692,1.199462,0.027903,2.113927,0.277022,1.219188,0,1.011503,1.270862,0.844982,1.164583,1.41642,0.913898,0.375519
152,0,0.841769,0.387498,0.757167,0.345389,0.83207,0.474776,0.133864,0.07254,0.534652,0.294733,0.352351,0.688453,0.139392,0.03779,0,0.481444,1.345846,0.714003,0.166331,0,0.431588,0.221389,0.35335,0.530175,0.509887,0.153005,0.022269
153,0,4.803704,0.191258,0.36759,0.722955,2.25541,0.314749,0.432312,0.098342,0.50226,0.25359,0.343842,0.79324,0.116016,0.603721,0.649339,0.177245,2.896136,0,0.915844,0.226551,1.160416,0.785624,0.139093,0.791913,1.940936,0,0.69257
154,0,0,0.211456,0.253075,0,0.644296,0.247939,0.009388,0,0.00705,0.16997,0,0.261628,0.069155,0,0,0,0.521429,0.381686,0,0,0,0.157359,0,0,0.386139,0,0
155,0,0,0,0.212839,0,0.24781,0.292825,0,0,0,0.06483,0,0.110293,0,0,0,0,0.662427,0,0,0,0,0,0,0.041957,0,0,0
156,5.271465,12.469979,10.401971,10.306687,7.319733,12.461586,8.56078,7.673469,4.148133,12.546002,6.875331,11.29799,12.507069,7.459742,9.372329,11.698931,3.925777,16.966403,3.939917,9.044782,3.868195,10.922371,10.795397,6.928096,9.683079,15.098786,8.360974,7.258451
157,0,0.972678,0.771276,1.228452,0.720084,1.125035,0.783123,0.655674,0.1669,1.054289,0.591028,0.883241,1.079082,0.278698,0.501045,0.527386,0.311855,2.361267,0.219053,0.702578,0,0.733359,0.626507,0.486938,0.909456,0.919833,0.416443,0.395364
158,0,0.874503,0.249555,0.206332,0.121374,0.442801,0.287211,0.107258,0,0.259093,0.126642,0.011653,0.368114,0,0.200209,0,0,1.087127,0,0.282429,0,0.209367,0.371708,0,0.406841,0,0,0.022106
159,0,0.716304,0.58996,0.648262,0.380758,1.397496,0.693944,0.342596,0.130343,0.829419,0.55016,0.340437,0.833212,0.269099,0.290021,0.179271,0,1.808158,0,0.751852,0,0.686952,0.610017,0.300294,0.886999,0.348871,0,0.375275
160,0,0,0.200338,0.114528,0,0.397238,0.15814,0.010678,0,0,0.084786,0,0.066043,0,0.084508,0,0,0.555455,0,0,0,0,0,0,0.205749,0,0,0
161,0,1.331121,1.12802,0.68422,0.299209,0.831867,0.661782,0.666724,0.212095,1.057336,0.659027,0.482392,1.227251,0.348446,0.427261,0.155682,0,1.738259,0,0.293974,0,0.74915,0.467562,0.415817,0.87367,0.763144,1.369146,0.261852
162,0,1.020271,1.650413,1.248939,0.703352,1.757168,0.808762,1.459055,0.300507,1.652479,0.749342,0.807605,1.288038,0.680892,0.91437,0.314897,0.280846,1.854201,0.321152,0.931151,0.117977,1.033431,1.067096,0.697892,1.60178,1.064081,1.206286,0.795577
163,0,10.281935,3.079626,3.920722,2.461976,6.528042,3.004138,4.307453,1.341896,4.367445,2.262193,3.381512,3.373207,2.628299,4.001536,5.491797,0.501102,8.226208,0,4.584495,1.160195,5.505173,6.053997,2.876462,5.343575,8.612287,3.229837,3.322435
164,0,1.257961,0.218065,0.253478,0.140348,0.942586,0.446247,0.396683,0.053122,0.479518,0.216374,0.174671,0.343322,0.063128,0.373292,0.135174,0,1.61546,0,0.287829,0,0.513279,0.629196,0.117828,0.563613,0.388915,0,0.043744
165,0.193444,3.726166,1.088774,0.983394,1.71438,4.618834,1.299525,1.655188,0.711588,1.781196,0.701132,1.270386,1.621601,0.877219,1.20045,1.180964,0,2.706695,0.717668,1.19693,0.682418,1.708768,2.247939,0.778047,1.505323,2.216468,0,0.968545
166,0,0,0.219501,0.285201,0,0.315672,0.123886,0.083986,0,0.226499,0.061247,0,0.299579,0,0,0,0,0.18298,0,0,0,0.138374,0.020874,0,0.684052,0,1.458574,0
167,0,0.012034,0.126278,0.221285,0,0.165238,0,0.099928,0,0.239883,0.010866,0,0.272873,0,0,0,0,0.198133,0,0,0,0.008266,0,0,0.056709,0,0.47418,0.0089
168,0,1.2723,0.406083,0.249469,0.207267,0.702249,0.328779,0.140004,0.007508,0.516394,0.25212,0.20954,0.512931,0,0.32469,0.011392,0,1.298853,0,0.079378,0,0.751338,0.385552,0.056525,0.687671,0.325121,1.017634,0.443952
169,0,0.584924,0,0.015188,0,0.246361,0.277893,0,0.035188,0.050325,0,0,0.104387,0,0,0,0.075319,0.294064,0.064136,0,0,0,0.143586,0.011533,0.168056,0,0.050994,0
170,0,0.154098,0.208774,0.125096,0,0.635899,0.376265,0.05213,0,0.180148,0.023031,0,0.167985,0,0.125611,0.337229,0.556266,0.558363,0.423633,0.258936,0.131753,0.178447,0.860614,0.017774,0.524462,0,0,0.293462
171,0,0,0,0,0,0,0,0,0,0.149676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074022,0
172,0,0.161292,0.203637,0.153052,0,0.318115,0.240129,0.128543,0,0.583112,0,0,0.28174,0,0,0,0.360173,0.3257,0,0,0,0,0,0,0.041241,0,0.103885,0.044808
173,0,2.804882,0.424762,0.814562,1.46308,3.67555,0.886019,1.305475,0.332277,1.416067,0.449347,1.245996,1.177055,0.591495,0.448712,1.574522,0.070681,1.822564,0,0.816784,0.313753,0.950906,1.433401,0.245382,1.510662,1.18552,0.650359,0.983744
174,0,1.239743,0,0.013142,0.124295,0.201104,0.219322,0.027157,0,0,0,0,0.040103,0,0.267618,0.068257,0,0.387779,0,0,0.319718,0,0.146516,0.195249,0.23239,0,0,0.159491
175,0,1.633112,0.077371,0.018236,0,0.233391,0.611736,0,0,0.005013,0,0,0.13465,0,0.471974,0.154006,0.822548,0.940464,0.730815,0.464395,0.671119,0.422161,0.615784,0.220644,0.49274,0,0,0.824854
176,0.028292,0,0.163153,0.248814,0,0.312968,0.46425,0.096079,0.023969,0.09487,0.16906,0.024483,0.221792,0.312264,0,0,0,0.629799,0,0.239323,0,0,0,0,0,0,0,0
177,0,0.084081,0.176186,0,0,0.266763,0.457835,0,0,0.085975,0.20752,0,0.131039,0,0.003225,0,0,0.876106,0,0,0,0.153311,0.170219,0,0.120093,0,0,0
178,0,0,0.155805,0,0,0.134746,0.477417,0,0,0,0.146278,0,0.225835,0,0,0,0.105957,1.222445,0,0,0,0,0,0,0.037193,0,0,0
179,0,0,0.337007,0.174241,0,0.466255,0.628538,0.135826,0,0.127132,0.23087,0,0.450687,0.156925,0,0,0,1.165356,0.237809,0,0,0.017783,0.25721,0,0.078265,0,0,0
180,2.201442,2.601279,4.914513,3.913327,2.671322,6.25691,4.239788,2.264303,1.358201,5.208981,2.458201,3.524306,3.736523,3.521793,2.116975,2.168911,0.719237,4.259036,1.866493,2.156029,1.009533,2.745458,2.560382,1.481817,2.132059,3.32332,1.319258,1.048144
181,0.285558,0.396841,0.842062,0.784261,0.36037,0.91582,0.998115,0.472082,0.162381,0.827357,0.362916,0.36,0.748975,0.445869,0.406899,0.19891,0,1.96285,0,0.451232,0,0.655185,0.605605,0.189122,0.690814,0.722684,0,0.199345
182,0.070509,0,0.535865,0.099661,0.217716,0.663312,0.723939,0.098211,0.079822,0.231661,0.321921,0.064357,0.282738,0.219219,0.138563,0,0,0.982632,0,0.312183,0,0.029724,0.445016,0.11112,0.448276,0,0,0.121136
183,0.590339,0.053694,1.036449,0.855639,1.159816,2.099054,1.820933,0.803343,0.565214,1.369687,0.940648,0.914546,1.549977,0.985953,0.618686,0.213633,0,2.148219,0.00106,0.690293,0.218759,0.82755,0.607336,0.374152,1.355399,0.419242,0,0.245131
184,0.254477,2.415471,2.86141,2.466789,1.996802,3.955305,2.445821,2.413404,0.771717,4.099093,1.616001,2.320537,2.465937,1.927118,1.597579,3.078904,0.914384,4.888969,0.669285,1.983414,0.723042,2.411536,3.025226,1.485662,1.711438,3.437052,0.304908,1.425441
185,0.090752,0.214609,0.839109,0.219196,0.190798,0.981599,0.633529,0.059182,0,0.529182,0.343474,0.284512,0.479855,0.601187,0.396481,0,0,1.408601,0.202371,0.49577,0.095379,0.319518,0,0,0.193168,0,0,0.038749
186,0.180265,0.198518,0.695614,0.552973,0.198406,1.096144,0.691747,0.298626,0.12098,0.494669,0.247067,0.239228,0.704247,0.25583,0.28041,0.018511,0.013626,1.322373,0.330271,0.112133,0.17235,0.375336,0.852429,0.199249,0.896405,0,0,0.402967
187,1.375943,2.76696,3.914954,1.845886,1.757017,3.534658,2.975781,2.527226,0.755331,3.15471,1.681438,2.416377,3.117101,2.196715,2.172054,1.685712,3.144032,4.59315,2.915652,2.289416,1.139557,2.767865,2.959745,2.070061,2.39358,2.296095,0.542983,2.094686
188,0.331688,1.330033,1.034104,0.623772,0.564998,1.448303,1.170361,0.735363,0.398108,1.062843,0.401272,0.608512,1.082257,0.648172,0.672736,0.99812,0.908007,2.903824,0.494287,0.946627,0.226299,1.409195,1.078782,0.538011,1.103206,0.988714,0.306671,0.595493
189,0.349461,0.48491,0.752974,0.207144,0.299504,1.34157,1.032687,0.416245,0.066225,0.548154,0.248486,0.352263,0.643655,0.492008,0.261068,0.012468,0.631374,1.954381,0.053412,0.276337,0,0.537976,0.481467,0.318078,0.563468,0.314916,0,0.380453
190,0.144251,0.235367,0.596669,0.081233,0.500499,0.980947,0.978844,0.457029,0.094029,0.482738,0.303441,0.275856,0.50838,0.327267,0.168707,0.390691,0.184046,1.412944,0.172833,0.166783,0.256404,0.816836,0.472082,0.103254,0.483581,0.104598,0.364458,0.109087
191,1.025493,1.395882,1.152621,1.042666,0.446568,1.469936,1.286697,0.833288,0.311351,0.915116,0.319789,0.322102,0.909651,0.591292,0.667842,0.965137,1.660909,2.203356,1.141249,1.338011,1.006249,1.425102,1.733351,1.252896,1.688862,0.853278,0.456686,1.010684
192,2.830103,3.613144,2.626027,1.916636,1.652256,3.289192,3.119347,2.032855,1.274702,3.081519,1.376418,1.6575,2.269045,2.099037,3.852098,5.186573,3.85598,6.71515,4.019327,5.883963,2.192329,4.171654,5.036524,4.733839,4.085561,4.87437,1.891737,3.499647
193,1.165141,1.418622,1.601887,0.912435,0.811733,1.744908,1.843705,1.042852,0.494094,1.86038,0.785161,0.989918,1.145915,0.996673,2.074611,2.169726,3.49861,3.529066,2.252264,2.732731,1.059625,2.034544,2.379736,1.605574,2.518892,2.311029,1.107871,1.32472
194,0.593026,0.469059,1.099993,0.769342,0.758489,1.135471,1.535702,1.032934,0.211235,1.003654,0.70389,0.391892,0.992471,0.495638,1.178297,0.308953,0.964901,2.36933,1.120471,1.249288,0.59487,1.174577,1.27155,1.017739,0.853356,0.63048,0,0.80552
195,0,0.440744,0.28583,0,0,0.27957,0.714171,0,0,0.048625,0.040695,0,0.107858,0,0.037213,0,0.525023,0.904462,0.115024,0.06728,0,0.037321,0,0,0.11562,0,0,0.094313
196,5.917191,5.605388,2.921701,2.458297,1.283459,5.452321,3.393607,3.490158,1.049349,2.198858,1.042105,2.070501,2.107879,1.694027,2.137586,3.764814,3.598097,6.550112,4.232154,3.530051,1.931147,5.383717,6.162593,4.558436,5.747067,3.109738,3.475793,5.356183
197,78.771559,92.456709,53.85768,44.860177,31.699664,65.241878,41.599651,40.944607,25.065989,60.715428,27.481899,46.300123,42.441459,41.452882,82.302882,109.015743,109.517332,112.821391,130.807529,79.053543,51.13049,85.035192,87.920064,74.545765,91.707841,92.410527,70.738631,82.047137
198,5.508116,7.276033,3.724716,2.298893,3.268398,4.08551,3.320558,2.650671,1.560511,6.856304,1.741164,4.159276,3.366648,3.098977,9.169788,8.405363,8.758033,10.813616,8.791208,8.937108,4.91297,6.573488,10.87839,5.32727,6.752269,8.314816,4.823764,4.442895
199,7.574826,9.185983,11.724922,7.111102,6.066907,9.623023,8.347966,9.311743,3.486525,9.306628,6.941505,9.688114,8.772958,6.491395,7.009835,10.362765,10.576311,10.870965,14.481324,8.354582,5.973119,8.750285,9.179145,7.998645,7.746799,10.250618,6.483319,6.168791
200,0.275857,0.63123,0.771246,0.324482,0.187012,0.477093,0.877061,0.275709,0.059568,0.675933,0.577708,0.558201,0.382462,0.327451,0.981373,0.34056,0.727946,2.035187,0.985012,0.839393,0.360684,0.959628,0.810444,0.714504,0.631984,0.446756,0,0.002011
201,0,3.739711,0.611963,0.134608,0.598335,1.09264,0.941814,0.315059,0.853223,0.703098,0.281767,0.633392,0.595267,0.547993,0.593508,1.395416,1.983817,1.475805,2.899719,4.849174,8.309531,1.201359,1.010008,0.546372,0.826238,0.411346,0.312441,0.540473
202,0,0,0,0,0,0.103976,0.225338,0,0,0,0.018346,0,0,0.053083,0,0,0.027072,0.710187,0.318192,0.02295,0.336457,0,0,0,0,0,0,0
203,0.006742,0,0.014562,0,0,0.194615,0.105239,0.095156,0.035529,0,0.053482,0,0.12551,0.07779,0,0,0,0.425992,0.6571,0,0,0,0,0,0,2.101851,0,0
204,0.478445,0,1.973168,1.421122,1.21891,3.108103,2.019628,0.921144,0.319831,2.339251,1.15991,1.348531,2.099158,1.515521,0.332897,0,0.125869,1.308364,1.784964,0,0,0.078717,0.610357,0,0.220082,1.900091,0,0
205,0,0,0.262885,0.127141,0.045194,0.492371,0.299326,0,0.09352,0,0.150081,0,0.037261,0.089292,0,0,0,1.355332,1.623984,0.224452,0,0,0.087236,0,0,0,0,0
206,0.44474,1.041274,1.073614,0.706572,0.768369,1.449232,1.470428,0.40019,0.375824,0.660365,0.520538,0.575545,1.167912,0.615062,0.394245,0.347501,0.735355,2.266175,0.701243,0.295767,0.560841,0.533057,0.910129,0.397835,0.912311,0.287062,0.258675,0.259463
207,0.109185,0,0.510115,0.146076,0.062855,0.572349,0.660174,0.131217,0.104881,0.235115,0.312343,0,0.450514,0.312147,0,0,0.450635,0.769062,0.355546,0.005451,0.309049,0.136956,0.309366,0.287871,0.133411,0,0,0
208,3.980907,1.807826,2.061465,2.187737,2.185558,2.935085,2.831958,1.416921,1.891632,2.699196,2.829338,2.44288,2.073767,2.13583,1.831947,1.829226,8.826391,3.869555,7.010363,2.527572,1.815538,3.031846,1.888499,2.077366,2.892238,2.826119,1.015939,1.735936
209,0.555674,0,0.732026,0.335465,0.415111,0.827693,0.489356,0.304885,0.360224,0.554259,0.605117,0.249577,0.325221,0.469495,0.156992,0,0.824289,2.080866,0.924911,0.0173,0,0.033126,0.393923,0.013644,0.248284,0,0,0.152226
210,0,0.736011,0.394913,0.219796,0.113133,0.503357,0.325009,0,0.144711,0.265096,0.262096,0,0.189367,0.036,0,0,0.803547,1.093508,0.275472,0.072183,0,0,0.061262,0,0.33581,0,0,0
211,0,0,0.157443,0,0,0.1598,0.317334,0,0,0,0,0,0,0,0.034508,0,0,0.927711,0,0,0,0,0,0,0,0,0,0
212,0,0.447178,0.03532,0,0,0.247886,0.290526,0.01657,0,0,0.004862,0,0.046155,0,0,0,0.27578,0.603285,0,0,0,0,0,0,0,0,0,0
213,0,4.961406,1.755685,1.967765,1.821653,3.596732,1.851527,2.028562,0.753326,2.560743,1.513969,1.625776,2.296467,1.900829,2.620093,2.881922,0.232081,4.526241,0.917704,1.798645,0.932761,3.166994,2.638041,1.544744,1.87474,4.370535,1.062193,1.345483
214,0.153052,0.252886,0.344228,0.077504,0.152992,0.650424,0.276023,0.096415,0.129238,0.099168,0.270061,0.050397,0.28197,0.141138,0,0,0.045552,0.980125,0,0,0,0.290462,0.114341,0,0.10987,0,0,0
215,0,0.760376,0.395208,0.385651,0.698275,1.518325,0.472018,0.551841,0.319096,0.585442,0.377819,0.2874,0.642521,0.198284,0.381753,0.346653,0,1.501025,0.442893,0.270822,0,0.557486,0.832723,0.278922,0.702492,0.311854,0,0.178004
216,0,1.246859,0.093105,0,0,0.213531,0.412969,0,0,0,0,0,0,0,0.585142,0,0.927537,1.416324,0.426773,0.200785,0.432634,0.414591,0.343782,0.458867,0.521153,0.247207,0,0.17161
217,0,0,0.29002,0.326658,0.513575,0.55642,0.551931,0,0.255057,0.307088,0.239696,0,0.375434,0.20372,0,0,0.169457,0.861588,0,0.032409,0,0,0,0,0.320572,0,0,0
218,0.815697,0.575716,0.618397,0.500625,0.478831,1.09879,0.598061,0.36654,0.519045,0.729869,0.443243,0.235198,0.608408,0.532375,0.064493,0,0.600398,1.48154,0.814731,0.773853,0.161934,0.320894,0.222206,0,0.388695,0.30702,0,0.294694
219,0,1.02474,0.175602,0.159929,0.319668,1.047998,0.24697,0.268725,0.009529,0.310903,0.208482,0.077046,0.327275,0.203868,0.083356,0,0,1.764164,0,0.175488,0,0.211402,0.573422,0,0.32602,0.135791,0,0.00754
220,0.116972,0.02803,0,0.006989,0,0.243103,0,0,0.038475,0,0,0,0.09348,0,0,0,0.179096,0.603487,0.181278,0,0,0.001836,0,0,0,0,0,0
221,0,0,0,0.135774,0,0.255915,0.452226,0,0,0,0,0,0,0,0,0,0.446412,0.561727,0,0,0,0.240154,0,0,0.138321,0,0,0
222,3.735128,2.354994,1.796647,2.344644,1.90495,1.865375,2.47585,0.756595,1.313261,1.833752,1.509686,1.625752,1.951058,1.617835,2.131972,1.295312,1.478101,3.493387,2.371698,1.731012,0.664976,2.272158,2.714389,1.78629,2.224178,1.595168,2.652048,1.517365
223,0.046725,0.067301,0.082457,0.040741,0.065233,0.120888,0.256898,0.017155,0.058188,0.032875,0,0,0.016755,0.074338,0,0,0.040649,0.767981,0.032622,0,0,0,0.01595,0,0.082109,0,0,0
